Date,FBMPX,FBSOX,PRMTX,SLMCX,VPMCX
2010-03-03,32.5,16.47,31.7,34.01,51.88
2010-03-04,32.82,16.54,31.85,34.11,52.01
2010-03-05,33.44,16.89,32.37,34.48,52.61
2010-03-08,33.51,17.01,32.31,34.6,52.55
2010-03-09,33.56,17.05,32.45,34.74,52.66
2010-03-10,33.7,17.2,32.75,35.0,52.96
2010-03-11,33.8,17.24,32.9,35.06,53.04
2010-03-12,33.79,17.26,32.93,35.08,53.15
2010-03-15,33.69,17.25,32.8,35.03,53.09
2010-03-16,33.82,17.22,33.01,35.16,53.46
2010-03-17,33.94,17.32,33.16,35.2,53.61
2010-03-18,33.92,17.21,33.05,35.25,53.71
2010-03-19,33.6,17.06,32.83,35.0,53.34
2010-03-22,33.97,17.2,33.08,35.22,53.6
2010-03-23,34.16,17.25,33.26,35.53,53.94
2010-03-24,34.25,17.05,33.2,35.31,53.58
2010-03-25,34.36,17.05,33.1,35.34,53.39
2010-03-26,34.43,17.08,33.14,35.21,53.31
2010-03-29,34.51,17.11,33.44,35.22,53.59
2010-03-30,34.62,17.18,33.61,35.34,53.61
2010-03-31,34.61,17.1,33.54,35.16,53.54
2010-04-01,34.85,17.21,33.74,35.29,53.74
2010-04-05,35.15,17.42,34.14,35.73,54.13
2010-04-06,35.21,17.54,34.16,35.74,54.0
2010-04-07,34.94,17.43,33.9,35.65,53.76
2010-04-08,35.13,17.46,34.14,35.72,53.93
2010-04-09,35.64,17.63,34.41,36.09,54.27
2010-04-12,35.6,17.7,34.51,36.14,54.41
2010-04-13,35.65,17.7,34.52,36.14,54.44
2010-04-14,36.17,18.0,34.9,36.68,55.04
2010-04-15,36.17,18.1,34.97,36.67,55.2
2010-04-16,35.53,17.92,34.42,36.32,54.38
2010-04-19,35.63,17.85,34.32,36.27,54.47
2010-04-20,36.16,18.09,34.75,36.66,54.85
2010-04-21,36.18,18.12,34.76,36.77,54.72
2010-04-22,36.44,18.33,34.93,36.82,54.72
2010-04-23,36.57,18.56,35.02,37.05,55.14
2010-04-26,36.73,18.49,35.07,36.86,55.14
2010-04-27,35.69,18.05,34.18,36.24,53.9
2010-04-28,35.73,18.0,34.22,36.34,54.06
2010-04-29,36.75,18.14,35.08,36.72,54.59
2010-04-30,36.35,17.71,34.65,35.9,53.69
2010-05-03,37.11,17.87,35.11,36.19,54.29
2010-05-04,35.98,17.53,34.12,35.22,52.79
2010-05-05,35.17,17.29,33.64,34.95,52.37
2010-05-06,33.81,16.92,32.38,33.99,50.89
2010-05-07,33.2,16.64,31.57,33.21,50.12
2010-05-10,34.55,17.32,32.98,34.62,52.24
2010-05-11,34.71,17.2,32.94,34.51,51.95
2010-05-12,35.12,17.6,33.55,35.22,52.81
2010-05-13,34.69,17.48,33.4,34.98,52.08
2010-05-14,34.17,16.84,32.83,34.38,51.13
2010-05-17,34.47,16.75,32.89,34.51,51.26
2010-05-18,33.95,16.42,32.46,34.04,50.53
2010-05-19,33.67,16.36,32.08,33.88,50.25
2010-05-20,32.17,15.86,30.72,32.73,48.43
2010-05-21,32.81,16.14,31.27,33.0,49.06
2010-05-24,32.42,16.06,31.13,32.72,48.51
2010-05-25,32.66,15.91,31.31,32.62,48.53
2010-05-26,32.89,15.92,31.51,32.43,48.15
2010-05-27,34.2,16.38,32.69,33.57,49.64
2010-05-28,33.75,16.14,32.29,33.22,49.14
2010-06-01,33.15,15.82,31.74,32.71,48.25
2010-06-02,34.09,16.11,32.56,33.41,49.73
2010-06-03,34.33,16.31,32.93,33.93,50.05
2010-06-04,33.02,15.77,31.78,32.7,48.25
2010-06-07,32.4,15.52,31.2,32.01,47.45
2010-06-08,32.39,15.52,31.07,32.03,47.83
2010-06-09,32.34,15.5,30.96,31.89,47.65
2010-06-10,33.58,16.01,32.0,32.71,49.06
2010-06-11,33.77,16.12,32.29,33.16,49.31
2010-06-14,33.77,16.11,32.32,33.08,49.32
2010-06-15,34.84,16.49,33.15,34.03,50.58
2010-06-16,34.74,16.55,33.1,34.07,50.36
2010-06-17,34.77,16.58,33.16,34.2,50.41
2010-06-18,34.69,16.57,33.04,34.25,50.42
2010-06-21,34.52,16.57,32.96,33.99,50.24
2010-06-22,33.91,16.26,32.49,33.61,49.4
2010-06-23,33.91,16.21,32.56,33.45,49.32
2010-06-24,33.21,15.96,32.03,32.86,48.59
2010-06-25,33.23,16.18,32.22,32.79,48.72
2010-06-28,33.27,16.1,32.28,32.83,48.45
2010-06-29,31.99,15.52,31.01,31.64,46.81
2010-06-30,31.42,15.4,30.69,31.21,46.3
2010-07-01,31.49,15.35,30.67,31.04,46.24
2010-07-02,31.22,15.19,30.45,30.97,46.12
2010-07-06,31.43,15.14,30.6,31.07,46.25
2010-07-07,32.42,15.61,31.61,32.16,47.7
2010-07-08,32.77,15.76,31.85,32.29,48.07
2010-07-09,33.11,15.98,32.08,32.48,48.46
2010-07-12,33.21,15.97,32.05,32.65,48.59
2010-07-13,34.01,16.27,32.78,33.46,49.5
2010-07-14,33.76,16.3,32.77,33.64,49.63
2010-07-15,33.67,16.26,32.76,33.61,49.8
2010-07-16,32.42,15.71,31.74,32.57,48.35
2010-07-19,32.94,15.82,32.04,32.92,48.81
2010-07-20,33.21,16.06,32.46,33.18,49.22
2010-07-21,32.49,15.8,32.1,32.71,48.46
2010-07-22,33.48,16.26,32.97,33.56,49.69
2010-07-23,34.14,16.53,33.51,33.84,49.85
2010-07-26,34.66,16.69,33.8,34.07,50.42
2010-07-27,34.4,16.65,33.56,34.01,50.26
2010-07-28,34.22,16.47,33.37,33.55,49.92
2010-07-29,34.1,16.36,33.24,33.12,49.75
2010-07-30,34.41,16.46,33.47,33.13,49.84
2010-08-02,35.14,16.61,34.15,33.76,50.94
2010-08-03,34.74,16.52,33.93,33.55,50.65
2010-08-04,35.15,16.69,34.22,33.93,51.19
2010-08-05,35.29,16.56,34.28,33.81,51.32
2010-08-06,34.97,16.59,34.01,33.74,51.19
2010-08-09,35.14,16.9,34.32,33.89,51.4
2010-08-10,34.97,16.7,34.12,33.36,51.08
2010-08-11,33.92,16.21,33.05,32.42,49.6
2010-08-12,33.72,16.1,32.91,31.97,49.38
2010-08-13,33.42,15.99,32.75,31.85,49.11
2010-08-16,33.46,16.04,32.85,31.93,49.1
2010-08-17,33.74,16.33,33.27,32.4,50.12
2010-08-18,33.94,16.37,33.44,32.57,50.27
2010-08-19,33.27,16.16,32.82,32.85,49.45
2010-08-20,33.15,16.09,32.81,32.93,49.48
2010-08-23,32.84,15.96,32.52,32.69,49.15
2010-08-24,32.27,15.76,31.89,32.24,48.29
2010-08-25,32.5,15.92,32.15,32.36,48.44
2010-08-26,32.35,15.82,31.97,32.08,48.09
2010-08-27,32.96,16.12,32.51,32.54,48.92
2010-08-30,32.46,15.87,32.05,32.09,48.28
2010-08-31,32.64,15.75,32.22,31.93,48.11
2010-09-01,33.73,16.25,33.22,32.77,49.44
2010-09-02,34.26,16.46,33.64,33.11,49.85
2010-09-03,34.77,16.73,34.22,33.54,50.47
2010-09-07,34.03,16.47,33.73,33.05,50.06
2010-09-08,34.29,16.45,34.0,33.27,50.42
2010-09-09,34.47,16.5,34.08,33.42,50.73
2010-09-10,34.89,16.68,34.34,33.34,50.88
2010-09-13,35.32,16.91,34.9,34.07,51.4
2010-09-14,35.14,16.95,34.77,34.13,51.61
2010-09-15,35.2,17.15,34.85,34.28,51.74
2010-09-16,34.95,17.12,34.74,34.45,51.69
2010-09-17,35.22,17.26,34.89,34.61,51.85
2010-09-20,35.87,17.68,35.71,35.09,52.49
2010-09-21,35.7,17.55,35.73,34.98,52.45
2010-09-22,35.31,17.51,35.37,34.57,51.92
2010-09-23,35.13,17.43,35.31,34.49,51.66
2010-09-24,36.04,17.85,36.26,35.36,52.73
2010-09-27,35.87,17.86,36.3,35.33,52.47
2010-09-28,36.02,17.98,36.49,35.54,52.65
2010-09-29,35.87,17.99,36.48,35.67,52.62
2010-09-30,35.77,18.0,36.29,35.57,52.51
2010-10-01,35.83,18.1,36.29,35.59,52.62
2010-10-04,35.57,17.9,36.07,35.14,52.19
2010-10-05,36.35,18.29,36.83,35.8,53.25
2010-10-06,36.08,18.12,36.33,35.5,53.08
2010-10-07,36.25,18.14,36.35,35.79,53.17
2010-10-08,36.63,18.24,36.65,35.86,53.63
2010-10-11,36.79,18.28,36.69,35.99,53.63
2010-10-12,36.85,18.43,36.86,36.26,53.75
2010-10-13,37.19,18.76,37.17,36.65,54.23
2010-10-14,37.15,18.81,36.96,36.62,54.06
2010-10-15,37.45,18.85,37.5,37.13,54.59
2010-10-18,37.42,18.98,37.61,37.19,54.83
2010-10-19,36.98,18.66,37.02,36.59,54.13
2010-10-20,37.49,18.81,37.48,36.91,54.59
2010-10-21,37.6,18.86,37.58,36.89,54.65
2010-10-22,37.66,18.96,37.83,37.35,54.87
2010-10-25,38.0,19.07,38.07,37.5,55.13
2010-10-26,38.14,18.96,38.19,37.44,55.07
2010-10-27,38.29,18.85,38.05,37.67,55.11
2010-10-28,38.7,18.78,38.22,37.78,55.17
2010-10-29,38.66,18.94,38.22,37.91,55.16
2010-11-01,38.68,18.82,38.22,37.91,55.18
2010-11-02,39.0,19.08,38.53,38.27,55.65
2010-11-03,39.02,19.18,38.67,38.33,55.75
2010-11-04,39.38,19.47,39.14,38.86,56.44
2010-11-05,39.37,19.44,39.11,38.87,56.5
2010-11-08,39.27,19.35,39.17,38.9,56.42
2010-11-09,38.89,19.28,38.86,38.71,56.04
2010-11-10,39.06,19.45,39.17,38.79,56.19
2010-11-11,38.75,19.28,38.93,38.2,56.0
2010-11-12,38.66,18.94,38.52,37.78,55.34
2010-11-15,38.49,18.97,38.29,37.64,55.23
2010-11-16,38.03,18.62,37.71,37.03,54.42
2010-11-17,38.25,18.7,37.98,37.1,54.66
2010-11-18,38.76,19.02,38.71,37.67,55.51
2010-11-19,38.7,19.08,38.8,37.79,55.57
2010-11-22,38.6,19.1,38.83,38.06,55.6
2010-11-23,37.84,18.88,38.15,37.62,54.69
2010-11-24,38.49,19.2,38.91,38.28,55.65
2010-11-26,38.36,19.1,38.76,38.1,55.33
2010-11-29,38.14,18.97,38.65,37.86,55.22
2010-11-30,37.89,18.77,38.25,37.49,54.74
2010-12-01,38.73,19.25,39.0,38.4,55.84
2010-12-02,39.04,19.53,39.3,38.78,56.46
2010-12-03,39.17,19.66,39.51,39.01,56.71
2010-12-06,39.33,19.7,39.76,39.0,56.58
2010-12-07,39.31,19.65,39.75,39.06,56.5
2010-12-08,39.29,19.76,39.7,39.32,56.65
2010-12-09,39.52,19.86,39.88,39.35,56.82
2010-12-10,39.77,20.01,40.04,39.56,57.03
2010-12-13,39.63,19.99,39.96,39.36,56.97
2010-12-14,39.79,20.03,39.93,39.5,57.23
2010-12-15,39.44,19.81,39.71,39.34,57.01
2010-12-16,39.45,19.57,39.81,39.66,57.58
2010-12-17,39.39,19.74,39.82,39.69,57.78
2010-12-20,39.55,19.69,40.0,39.62,57.91
2010-12-21,39.82,19.83,40.4,39.79,58.33
2010-12-22,40.17,19.8,40.36,39.73,58.34
2010-12-23,40.09,19.78,40.2,39.66,58.26
2010-12-27,39.96,19.88,40.24,39.76,58.21
2010-12-28,39.91,19.84,40.12,39.69,58.23
2010-12-29,40.0,19.93,40.25,39.73,58.54
2010-12-30,39.93,19.93,40.23,39.67,58.41
2010-12-31,39.95,19.86,40.17,39.54,58.38
