,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
929,FFFCX,Morningstar Moderate Target Risk,98.54,0.89,-0.18,8.82,USD,5,7.56,7.91,1.04,1.76
930,PELBX,Barclays US Agg Bond TR USD,6.5,1.06,-0.2,3.2,USD,5,11.74,3.47,0.34,0.48
931,COLTX,Barclays Municipal TR USD,97.03,1.19,-0.2,4.87,USD,5,4.58,5.87,1.26,2.08
932,VGSIX,MSCI ACWI NR USD,54.06,0.85,8.95,21.01,USD,5,16.84,17.99,1.07,1.9
933,TXRAX,Barclays Municipal TR USD,51.26,0.6,-0.78,3.66,USD,5,3.2,2.29,0.7,1.14
934,BGSAX,MSCI ACWI NR USD,67.73,1.0,3.86,13.69,USD,5,17.75,13.84,0.82,1.37
935,FSUTX,MSCI ACWI NR USD,28.34,0.43,10.78,36.57,USD,5,11.69,15.74,1.31,2.19
936,JNUSX,MSCI ACWI Ex USA NR USD,94.47,1.1,-0.56,4.81,USD,5,18.64,5.38,0.37,0.56
937,PSCSX,S&P 500 TR USD,69.06,1.25,-2.2,18.78,USD,5,18.87,21.17,1.11,1.97
938,FSBIX,Barclays US Agg Bond TR USD,76.18,0.46,-0.51,2.88,USD,5,1.48,1.4,0.89,1.47
939,FSINX,Barclays US Agg Bond TR USD,15.93,0.64,2.52,7.97,USD,5,4.51,5.16,1.12,1.79
940,FWWFX,MSCI ACWI Ex USA NR USD,87.24,0.87,6.91,14.11,USD,5,15.33,12.38,0.84,1.36
941,FSLBX,MSCI ACWI NR USD,81.83,1.29,-0.8,8.76,USD,5,20.67,11.35,0.62,1.0
942,PTXAX,Barclays Municipal TR USD,40.17,0.58,-0.96,3.26,USD,5,3.45,1.95,0.56,0.86
943,MDLVX,S&P 500 TR USD,87.2,1.07,-3.42,17.11,USD,5,15.32,12.59,0.85,1.32
944,OLCAX,Barclays Municipal TR USD,73.82,0.67,1.1,6.72,USD,5,2.96,4.58,1.51,2.52
945,FSPHX,MSCI ACWI NR USD,55.74,0.71,17.4,37.76,USD,5,13.82,26.9,1.8,3.81
946,CSVFX,MSCI ACWI Ex USA NR USD,86.72,0.86,4.73,11.41,USD,5,15.21,9.92,0.69,1.09
947,VCVSX,Morningstar Moderate Target Risk,87.44,1.12,0.26,9.23,USD,5,10.07,10.37,1.03,1.74
948,UMESX,MSCI ACWI NR USD,73.94,1.23,-8.34,2.06,USD,5,20.71,2.6,0.22,0.32
949,PRINX,Barclays Municipal TR USD,96.3,1.19,-0.09,4.97,USD,5,4.58,5.98,1.28,2.08
950,FKTFX,Barclays Municipal TR USD,92.5,1.29,-0.29,4.81,USD,5,5.07,6.27,1.21,1.98
951,NINDX,S&P 500 TR USD,100.0,1.0,-0.19,20.64,USD,5,12.98,15.75,1.19,2.06
952,FDGRX,S&P 500 TR USD,72.55,1.22,-2.71,18.24,USD,5,15.74,18.9,1.18,2.11
953,PRXCX,Barclays Municipal TR USD,96.11,1.14,0.14,5.18,USD,5,4.38,5.95,1.32,2.21
954,VMLTX,Barclays Municipal TR USD,75.53,0.3,0.43,6.5,USD,5,1.28,1.99,1.48,2.73
955,PFATX,Barclays US Agg Bond TR USD,11.62,0.46,2.67,9.85,USD,5,3.8,4.6,1.18,1.94
956,MDXBX,Barclays Municipal TR USD,97.69,1.03,-0.12,4.93,USD,5,3.93,5.13,1.27,2.12
957,IMRFX,Morningstar Moderate Target Risk,96.75,1.18,-2.39,6.82,USD,5,10.14,8.13,0.82,1.32
958,FGRRX,MSCI ACWI NR USD,72.8,0.93,2.83,12.96,USD,5,15.83,12.12,0.8,1.27
959,PRGFX,S&P 500 TR USD,72.96,1.08,-0.56,20.17,USD,5,15.39,16.93,1.09,1.92
960,FPRTX,Barclays Municipal TR USD,59.69,1.51,-5.68,1.07,USD,5,7.42,1.7,0.25,0.34
961,CMTAX,MSCI ACWI Ex USA NR USD,95.38,1.0,0.18,5.68,USD,5,16.84,5.77,0.41,0.62
962,FFKDX,Morningstar Moderate Target Risk,98.22,1.07,-0.74,8.28,USD,5,9.12,8.93,0.98,1.64
963,SRBFX,Barclays US Agg Bond TR USD,68.25,0.82,1.52,5.93,USD,5,2.8,4.93,1.71,3.24
964,TRIAX,MSCI ACWI Ex USA NR USD,55.86,0.61,7.61,18.71,USD,5,13.4,11.49,0.88,1.47
965,FSCFX,S&P 500 TR USD,76.74,1.12,-5.2,15.34,USD,5,16.43,15.5,0.96,1.61
966,INEAX,Barclays US Agg Bond TR USD,1.84,0.31,7.84,29.49,USD,5,6.53,9.34,1.39,2.47
967,BRASX,Barclays US Agg Bond TR USD,43.69,0.29,2.04,11.08,USD,5,1.26,3.33,2.56,5.8
968,NSEPX,S&P 500 TR USD,94.96,0.95,0.4,21.27,USD,5,13.25,14.34,1.08,1.78
969,ORVAX,Barclays Municipal TR USD,78.52,1.97,-4.44,2.63,USD,5,8.42,5.26,0.64,0.93
970,HLEIX,S&P 500 TR USD,100.0,1.0,-0.26,20.56,USD,5,12.97,15.71,1.19,2.06
971,SLVAX,S&P 500 TR USD,83.52,1.18,-2.54,18.39,USD,5,15.97,16.41,1.03,1.76
972,FTHRX,Barclays US Agg Bond TR USD,89.43,0.82,0.65,4.83,USD,5,2.45,4.05,1.6,3.06
973,SMDMX,Barclays Municipal TR USD,96.88,0.9,-0.42,4.55,USD,5,3.48,4.19,1.18,1.89
974,FSPCX,MSCI ACWI NR USD,79.07,0.89,6.96,18.49,USD,5,14.58,16.58,1.12,1.95
975,NLGIX,S&P 500 TR USD,92.5,1.02,-4.73,15.43,USD,5,13.74,12.82,0.94,1.56
976,TRSSX,S&P 500 TR USD,70.27,1.13,-2.83,17.80,USD,5,17.58,19.95,1.12,2.01
977,FILAX,Morningstar Moderate Target Risk,97.15,0.68,0.53,9.86,USD,5,5.84,6.79,1.14,2.0
978,MDYHX,Barclays Municipal TR USD,83.83,1.56,0.1,5.12,USD,5,6.47,8.07,1.22,1.82
979,FFFAX,Morningstar Moderate Target Risk,92.91,0.41,1.29,12.3,USD,5,3.58,5.1,1.39,2.53
980,PRSCX,MSCI ACWI NR USD,76.08,1.08,5.66,15.41,USD,5,18.04,16.76,0.95,1.63
981,ABDAX,Morningstar Moderate Target Risk,87.43,0.45,1.64,12.84,USD,5,4.04,5.82,1.41,2.55
982,FCNTX,S&P 500 TR USD,83.49,1.0,-1.23,19.31,USD,5,12.57,15.61,1.22,2.22
983,VSCOX,S&P 500 TR USD,55.95,1.23,-7.1,13.82,USD,5,19.82,17.16,0.9,1.53
984,AACTX,Morningstar Moderate Target Risk,97.86,1.03,0.7,9.77,USD,5,8.77,10.12,1.14,1.97
985,PONAX,Barclays US Agg Bond TR USD,23.93,0.73,8.38,16.16,USD,5,4.22,11.88,2.68,6.36
986,FRPAX,Barclays Municipal TR USD,93.48,1.21,-1.39,3.85,USD,5,4.74,4.73,0.98,1.57
987,INUTX,S&P 500 TR USD,88.58,0.86,-0.42,20.05,USD,5,11.94,15.25,1.25,2.26
988,VFICX,Barclays US Agg Bond TR USD,75.38,1.18,1.1,4.99,USD,5,3.85,5.98,1.51,2.82
989,ACRNX,S&P 500 TR USD,72.68,1.15,-7.39,13.29,USD,5,16.78,14.65,0.9,1.56
990,FCTFX,Barclays Municipal TR USD,98.6,1.07,0.67,5.72,USD,5,4.07,6.18,1.48,2.68
991,FATWX,Morningstar Moderate Target Risk,98.13,1.23,-1.46,7.72,USD,5,10.52,9.61,0.92,1.52
992,PRSMX,Barclays Municipal TR USD,96.86,0.85,0.0,5.04,USD,5,3.26,4.35,1.3,2.33
993,PAUIX,Morningstar Moderate Target Risk,39.94,0.59,-0.37,8.05,USD,5,7.83,4.79,0.63,0.95
994,IGLGX,MSCI ACWI Ex USA NR USD,92.69,0.93,3.96,10.09,USD,5,15.89,9.48,0.65,1.01
995,VWEHX,Barclays US Agg Bond TR USD,4.46,0.43,7.19,21.02,USD,5,5.8,9.2,1.54,2.81
996,BRAMX,Barclays US Agg Bond TR USD,80.91,1.3,0.85,4.71,USD,5,4.08,6.2,1.48,3.15
997,PYMAX,Barclays Municipal TR USD,74.22,1.16,0.71,5.67,USD,5,5.11,6.66,1.28,1.94
998,VBISX,Barclays US Agg Bond TR USD,76.16,0.44,0.01,4.02,USD,5,1.42,1.84,1.24,2.25
999,INTAX,Barclays Municipal TR USD,95.12,1.18,0.21,5.24,USD,5,4.59,6.26,1.33,2.25
1000,FTGAX,Barclays Municipal TR USD,96.12,1.21,-1.15,4.05,USD,5,4.67,4.97,1.05,1.65
1001,FBCVX,S&P 500 TR USD,90.2,1.12,-2.43,18.37,USD,5,15.31,12.27,0.83,1.29
1002,MBCMX,Barclays Municipal TR USD,93.0,1.56,-1.86,3.8,USD,5,6.14,6.01,0.97,1.55
1003,TRREX,MSCI ACWI NR USD,56.72,0.88,8.84,20.6,USD,5,16.94,18.16,1.07,1.92
1004,JVAAX,S&P 500 TR USD,91.39,0.95,1.39,22.48,USD,5,12.41,17.19,1.34,2.34
