,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
465,FKSCX,MSCI ACWI Ex USA NR USD,75.38,0.93,6.63,17.56,USD,3,13.75,16.46,1.18,2.0
466,VIPSX,Barclays US Agg Bond TR USD,83.4,1.78,-4.47,0.36,USD,3,5.3,0.7,0.14,0.19
467,PRHSX,MSCI ACWI NR USD,38.73,0.81,22.0,46.92,USD,3,13.75,38.24,2.45,6.03
468,JSRAX,Morningstar Moderate Target Risk,95.05,0.72,0.03,10.73,USD,3,4.68,7.74,1.61,2.84
469,FRMCX,S&P 500 TR USD,53.21,0.86,-1.73,18.02,USD,3,10.66,15.56,1.41,2.78
470,VTMFX,Morningstar Moderate Target Risk,88.47,0.73,3.93,16.56,USD,3,4.93,12.1,2.34,4.98
471,FIIAX,S&P 500 TR USD,83.01,1.19,-7.06,13.96,USD,3,11.82,16.69,1.37,2.51
472,FBDIX,MSCI ACWI NR USD,15.88,0.79,26.83,54.27,USD,3,20.76,42.74,1.84,4.16
473,LIKIX,Morningstar Moderate Target Risk,97.55,1.29,-0.22,10.65,USD,3,8.31,13.77,1.59,2.77
474,MKLHX,S&P 500 TR USD,90.07,1.13,-1.14,19.76,USD,3,10.75,22.36,1.94,3.82
475,VSEAX,S&P 500 TR USD,75.52,1.05,-2.38,18.10,USD,3,10.97,19.13,1.66,3.25
476,OSDYX,Barclays US Agg Bond TR USD,4.2,0.01,0.48,50.38,USD,3,0.14,0.57,3.79,16.92
477,PRVAX,Barclays Municipal TR USD,98.41,1.16,-0.72,4.08,USD,3,4.49,4.81,1.06,1.7
478,VEURX,MSCI ACWI Ex USA NR USD,89.32,1.06,2.31,12.14,USD,3,14.34,12.94,0.92,1.48
479,PFUIX,Barclays US Agg Bond TR USD,32.08,1.31,-2.36,1.00,USD,3,6.29,1.37,0.24,0.34
480,FDEWX,Morningstar Moderate Target Risk,97.09,1.35,-0.91,10.10,USD,3,8.73,13.67,1.51,2.57
481,ONIAX,Barclays US Agg Bond TR USD,88.34,0.9,2.0,5.22,USD,3,2.6,4.78,1.78,3.23
482,FBMAX,S&P 500 TR USD,90.96,1.07,-1.77,18.95,USD,3,10.18,20.42,1.88,3.78
483,FFNAX,Morningstar Moderate Target Risk,94.71,0.71,1.02,12.22,USD,3,4.67,8.76,1.82,3.7
484,SRJAX,Morningstar Moderate Target Risk,95.46,1.43,0.13,10.98,USD,3,9.33,15.75,1.62,2.81
485,MGCSX,MSCI ACWI Ex USA NR USD,71.09,0.82,8.42,21.15,USD,3,12.39,17.35,1.36,2.54
486,TRBCX,S&P 500 TR USD,75.43,1.13,-0.9,19.90,USD,3,11.75,22.52,1.8,3.53
487,FMCSX,S&P 500 TR USD,80.65,1.11,-3.37,17.28,USD,3,11.2,19.29,1.64,3.16
488,FIGSX,MSCI ACWI Ex USA NR USD,90.03,0.85,3.9,14.88,USD,3,11.44,12.7,1.1,1.79
489,FCLAX,MSCI ACWI NR USD,65.67,0.91,6.39,22.47,USD,3,11.86,20.59,1.64,3.12
490,VEXMX,S&P 500 TR USD,78.67,1.18,-3.75,17.12,USD,3,12.01,20.23,1.6,3.06
491,VSBPX,S&P 500 TR USD,98.21,1.1,-0.4,20.56,USD,3,10.08,22.77,2.1,4.04
492,TRRNX,Morningstar Moderate Target Risk,95.29,1.46,0.53,11.30,USD,3,9.52,16.51,1.66,2.99
493,PMBAX,Barclays Municipal TR USD,98.29,1.05,-0.26,4.47,USD,3,4.06,4.77,1.15,2.03
494,AHITX,Barclays US Agg Bond TR USD,21.02,0.76,5.85,10.95,USD,3,4.47,8.33,1.8,3.3
495,TBOAX,Barclays US Agg Bond TR USD,11.32,0.79,1.83,5.09,USD,3,6.4,4.1,0.65,1.01
496,SSCVX,S&P 500 TR USD,76.94,1.32,-5.42,16.08,USD,3,13.58,21.23,1.49,2.77
497,OAAIX,MSCI ACWI Ex USA NR USD,85.35,0.77,7.0,19.89,USD,3,10.66,15.4,1.4,2.36
498,OEQAX,S&P 500 TR USD,93.44,1.02,-2.63,17.83,USD,3,9.57,18.29,1.81,3.44
499,OPSIX,Barclays US Agg Bond TR USD,35.59,0.98,2.9,5.94,USD,3,4.47,5.9,1.29,2.08
500,NSMIX,Barclays Municipal TR USD,56.7,0.12,0.44,8.50,USD,3,0.59,1.05,1.67,2.77
501,PEMIX,Barclays US Agg Bond TR USD,36.27,1.21,2.54,5.06,USD,3,5.44,6.17,1.12,1.77
502,VWINX,Morningstar Moderate Target Risk,66.43,0.52,4.18,19.13,USD,3,4.1,10.07,2.36,4.91
503,FEQIX,S&P 500 TR USD,91.24,0.9,-0.02,20.67,USD,3,8.54,18.69,2.06,3.75
504,FFVFX,Morningstar Moderate Target Risk,97.17,0.87,0.14,10.89,USD,3,5.62,9.51,1.64,2.98
505,CMBFX,Barclays Municipal TR USD,97.42,0.87,-0.69,3.90,USD,3,3.38,3.46,1.01,1.69
506,FMVAX,S&P 500 TR USD,82.89,0.96,-2.0,18.25,USD,3,9.49,17.49,1.75,3.04
507,VGXRX,MSCI ACWI NR USD,59.82,1.08,-1.36,12.87,USD,3,14.76,14.02,0.96,1.6
508,FUSIX,MSCI ACWI Ex USA NR USD,93.05,0.95,3.12,13.44,USD,3,12.6,12.85,1.02,1.68
509,PZRMX,Morningstar Moderate Target Risk,44.19,0.72,-7.27,-0.02,USD,3,6.87,0.05,0.03,0.04
510,FSCRX,S&P 500 TR USD,70.0,1.15,-1.88,18.86,USD,3,12.44,21.78,1.65,3.08
511,SMCWX,MSCI ACWI Ex USA NR USD,69.42,0.77,7.89,20.98,USD,3,11.87,16.3,1.33,2.44
512,BAICX,Morningstar Moderate Target Risk,83.28,0.7,2.35,14.29,USD,3,4.87,10.02,1.98,3.69
513,FCYIX,MSCI ACWI NR USD,65.4,0.91,6.55,22.66,USD,3,11.89,20.77,1.65,3.14
514,FLVAX,S&P 500 TR USD,91.96,1.07,-3.46,17.09,USD,3,10.1,18.37,1.72,3.04
515,FXIFX,Morningstar Moderate Target Risk,96.73,1.13,-0.62,10.19,USD,3,7.34,11.59,1.53,2.63
516,HLGAX,Barclays US Agg Bond TR USD,90.62,1.07,-1.16,1.82,USD,3,3.04,2.0,0.65,1.02
517,VPGDX,Morningstar Moderate Target Risk,97.12,1.06,-0.11,10.66,USD,3,6.85,11.35,1.6,2.81
518,FSMVX,S&P 500 TR USD,87.41,1.1,1.13,22.18,USD,3,10.6,24.37,2.12,4.36
519,VGTSX,MSCI ACWI Ex USA NR USD,98.09,1.01,-0.4,9.42,USD,3,13.02,9.56,0.76,1.18
520,FATHX,Morningstar Moderate Target Risk,96.36,1.3,-0.7,10.24,USD,3,8.47,13.4,1.53,2.62
521,FSAIX,MSCI ACWI NR USD,31.6,0.68,18.42,45.69,USD,3,12.77,31.24,2.21,7.13
522,EQPGX,S&P 500 TR USD,67.81,1.03,-1.01,19.51,USD,3,11.3,20.14,1.68,3.3
523,FSGFX,S&P 500 TR USD,86.41,1.09,-2.74,17.91,USD,3,10.59,19.56,1.74,3.34
524,OOSAX,Barclays US Agg Bond TR USD,2.28,0.1,5.4,59.82,USD,3,1.75,5.89,3.25,10.01
525,VTTVX,Morningstar Moderate Target Risk,98.38,1.11,0.95,11.75,USD,3,7.14,13.1,1.76,3.19
526,RPSIX,Barclays US Agg Bond TR USD,40.46,0.87,3.7,7.30,USD,3,3.72,6.44,1.68,2.87
527,PEAAX,Morningstar Moderate Target Risk,69.87,1.41,-12.5,1.18,USD,3,10.73,1.72,0.21,0.28
528,VBLTX,Barclays US Agg Bond TR USD,89.71,2.96,-2.3,2.10,USD,3,8.49,6.28,0.75,1.25
529,JPGSX,S&P 500 TR USD,90.68,1.04,0.47,21.42,USD,3,9.9,22.4,2.1,4.55
530,FTFIX,Barclays Municipal TR USD,97.54,1.08,0.07,4.79,USD,3,4.19,5.25,1.23,2.05
531,BMSAX,Barclays US Agg Bond TR USD,31.61,0.43,4.99,15.04,USD,3,2.06,6.47,3.04,6.59
532,OPMSX,S&P 500 TR USD,81.73,1.11,-2.21,18.52,USD,3,11.11,20.63,1.75,3.45
533,ALDAX,Barclays US Agg Bond TR USD,33.84,0.32,2.02,9.41,USD,3,1.48,3.03,2.0,4.31
534,SMCEX,S&P 500 TR USD,64.81,1.17,-8.29,12.42,USD,3,13.1,14.55,1.1,1.83
535,VEUAX,MSCI ACWI Ex USA NR USD,82.0,1.11,5.64,15.32,USD,3,15.68,17.09,1.09,1.85
536,COTZX,Morningstar Moderate Target Risk,86.0,0.68,2.12,14.00,USD,3,4.69,9.61,1.97,3.78
537,ASBAX,Barclays US Agg Bond TR USD,77.16,0.2,-0.21,1.89,USD,3,0.62,0.44,0.61,0.91
538,BAPCX,Morningstar Moderate Target Risk,96.78,0.96,0.02,10.77,USD,3,6.21,10.38,1.62,2.81
539,TEMFX,MSCI ACWI Ex USA NR USD,84.68,1.08,0.23,9.88,USD,3,15.02,10.75,0.75,1.17
540,STLDX,Morningstar Moderate Target Risk,97.7,1.12,-1.16,9.65,USD,3,7.26,10.91,1.46,2.5
541,FINEX,MSCI ACWI Ex USA NR USD,83.57,1.06,-1.17,8.45,USD,3,14.75,8.98,0.65,1.02
542,FICNX,Barclays Municipal TR USD,97.76,0.97,-0.75,3.91,USD,3,3.74,3.85,1.01,1.67
543,PIGIX,Barclays US Agg Bond TR USD,83.86,1.56,3.26,5.14,USD,3,4.63,8.09,1.7,2.76
544,OIEAX,MSCI ACWI Ex USA NR USD,93.62,1.07,0.75,10.54,USD,3,14.12,11.34,0.83,1.34
545,OPNCX,Barclays Municipal TR USD,77.5,1.69,-2.72,3.00,USD,3,7.35,5.14,0.71,1.08
546,JPIOX,MSCI ACWI Ex USA NR USD,92.65,1.0,1.11,11.02,USD,3,13.23,11.05,0.86,1.34
547,AAGTX,Morningstar Moderate Target Risk,95.7,1.29,2.3,12.88,USD,3,8.41,16.66,1.88,3.47
548,RMUNX,Barclays Municipal TR USD,78.47,1.73,-2.54,3.15,USD,3,7.48,5.51,0.75,1.08
549,JPDVX,Morningstar Moderate Target Risk,96.87,1.15,1.29,12.06,USD,3,7.44,13.9,1.79,3.23
550,NLGAX,Morningstar Moderate Target Risk,92.11,0.64,1.4,12.97,USD,3,4.29,8.43,1.9,3.6
551,VITPX,S&P 500 TR USD,98.7,1.03,-0.6,20.20,USD,3,9.39,20.91,2.08,4.05
552,FSEAX,MSCI ACWI Ex USA NR USD,81.12,0.98,-0.36,9.28,USD,3,13.95,9.19,0.7,1.07
553,PRCOX,S&P 500 TR USD,99.18,1.03,-0.91,19.84,USD,3,9.32,20.43,2.05,3.93
554,VEIEX,MSCI ACWI Ex USA NR USD,79.44,1.08,-5.33,4.33,USD,3,15.52,4.74,0.37,0.56
555,NMPAX,S&P 500 TR USD,81.44,1.13,-3.76,16.96,USD,3,11.35,19.27,1.61,3.05
556,FAFAX,Morningstar Moderate Target Risk,88.46,0.41,0.48,11.80,USD,3,2.78,4.89,1.71,3.16
557,FBIFX,Morningstar Moderate Target Risk,96.96,1.27,-0.79,10.14,USD,3,8.23,12.95,1.52,2.59
558,MFHQX,Barclays US Agg Bond TR USD,85.81,1.04,2.03,4.96,USD,3,3.04,5.22,1.67,2.88
559,JLSAX,S&P 500 TR USD,72.1,0.44,-1.64,16.00,USD,3,4.65,7.05,1.48,2.59
560,JPDEX,S&P 500 TR USD,94.93,1.1,-1.39,19.46,USD,3,10.23,21.51,1.96,3.73
561,FSICX,Barclays US Agg Bond TR USD,49.8,1.03,2.67,5.60,USD,3,3.96,5.83,1.44,2.4
562,FKMOX,S&P 500 TR USD,96.21,1.03,-0.95,19.79,USD,3,9.5,20.46,2.01,3.74
563,TILCX,S&P 500 TR USD,92.09,0.99,1.38,22.47,USD,3,9.29,22.22,2.22,4.01
564,LIBIX,Morningstar Moderate Target Risk,97.71,1.0,0.16,10.94,USD,3,6.46,11.01,1.65,2.93
565,STLEX,Morningstar Moderate Target Risk,97.57,1.3,-1.41,9.63,USD,3,8.42,12.62,1.45,2.46
566,VWLTX,Barclays Municipal TR USD,99.22,1.16,0.1,4.82,USD,3,4.43,5.62,1.24,2.14
567,SEEGX,S&P 500 TR USD,71.23,1.1,-4.49,15.98,USD,3,11.84,17.71,1.44,2.58
568,MUTHX,S&P 500 TR USD,89.96,0.88,-0.58,19.89,USD,3,8.4,17.58,1.98,3.7
569,FTRAX,Morningstar Moderate Target Risk,94.9,0.86,-0.81,9.70,USD,3,5.62,8.38,1.45,2.57
570,MDGCX,MSCI ACWI Ex USA NR USD,71.47,0.83,6.95,18.99,USD,3,12.5,15.76,1.23,2.25
571,FVSAX,S&P 500 TR USD,96.76,1.03,-0.49,20.32,USD,3,9.46,20.96,2.07,3.86
572,PSTKX,S&P 500 TR USD,98.67,1.03,1.34,22.47,USD,3,9.4,23.26,2.28,4.54
573,FMTIX,Morningstar Moderate Target Risk,95.9,0.97,-1.02,9.61,USD,3,6.34,9.41,1.44,2.52
574,VTRIX,MSCI ACWI Ex USA NR USD,96.39,1.03,1.6,11.53,USD,3,13.35,11.9,0.91,1.48
575,PAULX,S&P 500 TR USD,96.89,0.94,0.47,21.36,USD,3,8.65,20.18,2.18,4.2
576,FCNVX,Barclays US Agg Bond TR USD,1.09,0.01,0.79,90.89,USD,3,0.24,0.88,3.48,16.08
577,FFKFX,Morningstar Moderate Target Risk,96.0,1.34,-0.41,10.51,USD,3,8.7,14.1,1.56,2.72
578,FSAMX,MSCI ACWI Ex USA NR USD,82.75,1.07,-4.8,4.85,USD,3,15.07,5.27,0.41,0.61
579,FTOIX,Barclays Municipal TR USD,97.44,1.22,-1.28,3.63,USD,3,4.74,4.51,0.94,1.54
580,BMEAX,S&P 500 TR USD,76.49,1.09,-2.9,17.67,USD,3,11.3,19.38,1.63,3.14
581,PRMSX,MSCI ACWI Ex USA NR USD,76.65,1.04,-4.22,5.24,USD,3,15.2,5.51,0.42,0.64
582,PCRIX,Morningstar Long-Only Commodity TR,76.75,0.9,-2.14,-8.65,USD,3,13.55,-7.7,-0.53,-0.66
583,PRNYX,Barclays Municipal TR USD,98.68,1.19,-0.57,4.22,USD,3,4.58,5.09,1.1,1.78
584,FLPSX,S&P 500 TR USD,86.12,1.05,-2.14,18.42,USD,3,10.23,19.4,1.79,3.22
585,ONGIX,Morningstar Moderate Target Risk,94.13,1.13,1.13,11.91,USD,3,7.41,13.49,1.74,3.17
586,OPPEX,Morningstar Moderate Target Risk,73.26,0.43,3.89,20.11,USD,3,3.22,8.75,2.61,5.99
587,INEGX,S&P 500 TR USD,92.61,1.05,-4.52,15.84,USD,3,9.89,16.74,1.62,2.9
588,JTTAX,Morningstar Moderate Target Risk,96.67,1.02,0.52,11.32,USD,3,6.65,11.66,1.69,3.02
589,FKINX,Morningstar Moderate Target Risk,79.0,0.95,1.74,12.71,USD,3,6.84,12.16,1.71,3.34
590,PEQAX,MSCI ACWI Ex USA NR USD,80.24,1.07,-7.54,2.16,USD,3,15.29,2.38,0.22,0.32
591,BAAPX,S&P 500 TR USD,93.41,1.1,-5.26,15.28,USD,3,10.24,16.79,1.57,2.72
592,ATMAX,Barclays US Agg Bond TR USD,19.92,0.38,1.8,7.63,USD,3,2.34,3.0,1.25,2.07
593,FVDFX,S&P 500 TR USD,93.52,1.01,1.08,22.12,USD,3,9.44,22.4,2.2,4.24
594,BAPHX,Morningstar Moderate Target Risk,94.76,1.36,-1.6,9.52,USD,3,8.9,12.98,1.42,2.35
595,VHIAX,S&P 500 TR USD,72.74,1.2,-2.54,18.36,USD,3,12.74,22.11,1.64,3.42
596,FDCAX,S&P 500 TR USD,73.68,0.95,2.81,24.17,USD,3,10.02,23.05,2.13,5.29
597,PRFSX,Barclays Municipal TR USD,74.08,0.35,0.13,5.09,USD,3,1.54,1.82,1.14,1.82
598,OSTAX,Barclays Municipal TR USD,75.67,0.27,-0.51,2.79,USD,3,1.19,0.81,0.64,0.96
599,VTMSX,S&P 500 TR USD,71.78,1.16,-3.95,16.80,USD,3,12.42,19.61,1.51,2.83
600,FISAX,Barclays US Agg Bond TR USD,22.54,0.1,0.34,6.50,USD,3,0.55,0.68,1.14,1.99
601,FSCGX,MSCI ACWI NR USD,69.92,1.06,0.71,15.22,USD,3,13.4,16.28,1.19,2.19
602,SMTAX,Morningstar Moderate Target Risk,95.29,1.46,0.14,10.99,USD,3,9.54,16.11,1.62,2.82
603,MDFGX,S&P 500 TR USD,73.48,1.13,-4.59,16.01,USD,3,11.92,18.15,1.46,2.55
604,JTARX,Barclays Municipal TR USD,73.58,0.88,-2.57,1.69,USD,3,3.92,1.55,0.4,0.62
605,VTHRX,Morningstar Moderate Target Risk,98.04,1.22,0.81,11.58,USD,3,7.84,14.15,1.73,3.08
606,VWIGX,MSCI ACWI Ex USA NR USD,94.37,1.03,1.96,11.89,USD,3,13.6,12.35,0.92,1.46
607,MDEGX,MSCI ACWI Ex USA NR USD,78.81,0.76,5.74,18.15,USD,3,10.86,13.75,1.24,2.09
608,RRIAX,S&P 500 TR USD,61.08,1.25,-4.73,16.25,USD,3,14.48,20.39,1.36,2.6
609,FFTWX,Morningstar Moderate Target Risk,97.18,1.12,-0.17,10.63,USD,3,7.26,11.99,1.59,2.84
610,VLGIX,Barclays US Agg Bond TR USD,74.92,3.24,-4.93,1.29,USD,3,10.15,4.23,0.45,0.77
611,NCMAX,Barclays Municipal TR USD,96.83,0.98,-0.01,4.71,USD,3,3.83,4.7,1.2,2.1
612,FMDTX,Barclays Municipal TR USD,95.23,1.21,-1.95,3.03,USD,3,4.72,3.72,0.78,1.18
613,POMIX,S&P 500 TR USD,98.56,1.04,-0.84,19.95,USD,3,9.45,20.76,2.05,3.99
614,FLATX,MSCI ACWI Ex USA NR USD,63.41,1.15,-17.94,-6.60,USD,3,18.42,-7.52,-0.34,-0.43
615,OAEIX,S&P 500 TR USD,88.62,1.08,-1.52,19.22,USD,3,10.37,20.81,1.88,3.36
616,FTCIX,Morningstar Moderate Target Risk,95.49,0.8,-1.09,9.26,USD,3,5.26,7.51,1.4,2.41
617,CGIAX,MSCI ACWI Ex USA NR USD,92.04,0.84,3.13,13.96,USD,3,11.14,11.74,1.05,1.69
618,AMUSX,Barclays US Agg Bond TR USD,92.16,0.86,-0.98,1.77,USD,3,2.42,1.58,0.63,1.05
619,TEMGX,MSCI ACWI Ex USA NR USD,76.98,0.88,4.32,15.08,USD,3,12.84,13.36,1.04,1.68
620,AMVAX,S&P 500 TR USD,76.17,1.08,-3.43,17.06,USD,3,11.23,18.55,1.58,2.83
621,AUSAX,S&P 500 TR USD,64.29,1.2,-7.28,13.62,USD,3,13.54,16.41,1.19,2.23
622,PNYIX,Barclays Municipal TR USD,95.27,0.98,0.41,5.15,USD,3,3.86,5.13,1.3,2.28
623,FSIGX,Barclays US Agg Bond TR USD,98.53,1.1,0.21,3.14,USD,3,2.99,3.5,1.15,1.94
624,AIOAX,Barclays US Agg Bond TR USD,37.23,1.1,5.18,7.86,USD,3,4.88,8.68,1.72,3.31
625,FCPEX,S&P 500 TR USD,74.75,1.25,-5.51,15.67,USD,3,13.06,19.63,1.44,2.66
626,FSTMX,S&P 500 TR USD,98.71,1.04,-0.84,19.94,USD,3,9.42,20.69,2.05,3.98
627,JLCAX,S&P 500 TR USD,93.88,1.11,-1.4,19.47,USD,3,10.37,21.69,1.95,3.74
628,TRRGX,Morningstar Moderate Target Risk,98.33,1.06,0.29,11.08,USD,3,6.8,11.77,1.67,2.96
629,VEIPX,S&P 500 TR USD,89.15,0.9,0.61,21.47,USD,3,8.61,19.37,2.11,3.77
630,MABAX,S&P 500 TR USD,88.55,1.11,-2.41,18.34,USD,3,10.67,20.43,1.8,3.15
631,VPACX,MSCI ACWI Ex USA NR USD,74.52,0.91,0.01,9.65,USD,3,13.4,8.81,0.69,1.06
632,JPIVX,S&P 500 TR USD,93.46,1.05,0.56,21.54,USD,3,9.84,22.73,2.14,4.12
633,JTIAX,Barclays Municipal TR USD,96.76,0.95,-0.14,4.56,USD,3,3.68,4.38,1.17,2.05
634,FMIAX,MSCI ACWI Ex USA NR USD,82.38,0.71,3.18,14.69,USD,3,10.02,10.52,1.04,1.74
635,FFFLX,Morningstar Moderate Target Risk,96.47,1.36,-0.78,10.22,USD,3,8.87,14.0,1.52,2.61
636,VFSNX,MSCI ACWI Ex USA NR USD,90.92,1.03,-0.65,9.08,USD,3,13.83,9.43,0.72,1.16
637,SCTEX,Barclays Municipal TR USD,96.46,0.85,-0.82,3.72,USD,3,3.29,3.21,0.96,1.58
638,OARDX,S&P 500 TR USD,94.94,1.04,-4.13,16.23,USD,3,9.68,16.99,1.67,2.85
639,FFFHX,Morningstar Moderate Target Risk,96.0,1.4,-0.72,10.28,USD,3,9.09,14.42,1.53,2.63
640,FDIVX,MSCI ACWI Ex USA NR USD,91.54,0.91,3.68,14.26,USD,3,12.21,13.1,1.07,1.78
641,FURAX,Morningstar Moderate Target Risk,96.97,0.94,1.41,12.39,USD,3,6.12,11.75,1.85,3.44
642,VTCIX,S&P 500 TR USD,99.08,1.03,-0.5,20.32,USD,3,9.34,20.96,2.09,4.06
643,ORRWX,Barclays Municipal TR USD,94.03,0.94,-0.55,4.11,USD,3,3.72,3.94,1.04,1.61
644,FASGX,Morningstar Moderate Target Risk,96.21,1.17,0.58,11.37,USD,3,7.62,13.37,1.68,3.22
645,FCVAX,S&P 500 TR USD,71.3,1.18,-4.22,16.59,USD,3,12.66,19.68,1.49,2.61
646,PAIIX,Barclays US Agg Bond TR USD,70.85,0.96,3.28,6.48,USD,3,3.1,6.3,1.97,3.37
647,FCVSX,Morningstar Moderate Target Risk,66.25,1.12,4.17,14.88,USD,3,8.82,16.8,1.81,3.82
648,FFKHX,Morningstar Moderate Target Risk,95.93,1.39,-0.58,10.39,USD,3,9.08,14.54,1.54,2.68
649,FEMKX,MSCI ACWI Ex USA NR USD,82.77,1.05,-3.48,6.08,USD,3,14.69,6.42,0.49,0.71
650,PAAIX,Morningstar Moderate Target Risk,75.74,0.92,-2.91,7.27,USD,3,6.74,6.74,1.0,1.57
651,FTAAX,Morningstar Moderate Target Risk,90.28,0.56,1.03,12.56,USD,3,3.77,7.12,1.83,3.74
652,FFIDX,S&P 500 TR USD,93.84,1.05,-2.46,18.13,USD,3,9.82,19.13,1.84,3.68
653,VWSTX,Barclays Municipal TR USD,67.06,0.09,0.34,8.64,USD,3,0.4,0.8,1.84,3.35
654,OSVAX,S&P 500 TR USD,87.79,1.01,-6.47,13.36,USD,3,9.71,13.5,1.35,2.14
655,COLNX,Barclays Municipal TR USD,98.22,1.19,-0.41,4.36,USD,3,4.58,5.25,1.13,1.84
656,INDZX,S&P 500 TR USD,94.16,0.99,-1.44,19.09,USD,3,9.2,18.9,1.93,3.63
657,LTNYX,Barclays Municipal TR USD,66.94,0.91,-2.03,2.40,USD,3,4.27,2.25,0.53,0.75
658,FLVEX,S&P 500 TR USD,93.44,1.0,1.45,22.57,USD,3,9.32,22.54,2.24,4.27
659,OPGVX,Barclays US Agg Bond TR USD,66.28,0.27,0.4,4.40,USD,3,0.91,1.26,1.32,2.3
660,TREBX,Barclays US Agg Bond TR USD,31.81,1.44,2.38,4.56,USD,3,6.95,6.64,0.95,1.49
661,PEXMX,S&P 500 TR USD,78.42,1.19,-3.66,17.26,USD,3,12.14,20.58,1.61,3.07
662,FRAMX,Morningstar Moderate Target Risk,97.05,0.67,1.36,12.84,USD,3,4.35,8.68,1.93,3.64
663,JIMAX,Barclays US Agg Bond TR USD,57.55,0.74,-1.04,1.50,USD,3,2.65,1.17,0.43,0.64
664,CEEAX,MSCI ACWI NR USD,21.2,0.36,6.53,33.23,USD,3,8.24,12.06,1.42,2.61
665,IEMFX,MSCI ACWI Ex USA NR USD,76.58,1.04,-4.07,5.40,USD,3,15.26,5.7,0.44,0.65
666,BMGAX,S&P 500 TR USD,63.29,1.25,-5.42,15.63,USD,3,14.23,19.62,1.33,2.39
667,FTRNX,S&P 500 TR USD,81.77,1.07,-0.84,19.90,USD,3,10.67,21.29,1.87,3.86
668,VFINX,S&P 500 TR USD,100.0,1.0,-0.15,20.68,USD,3,9.04,20.74,2.14,4.1
669,FTBFX,Barclays US Agg Bond TR USD,95.35,1.05,1.05,3.97,USD,3,2.93,4.24,1.42,2.42
670,FAIGX,Morningstar Moderate Target Risk,90.02,0.97,3.28,14.50,USD,3,6.53,14.14,2.06,4.19
671,PRDSX,S&P 500 TR USD,72.4,1.19,-4.1,16.77,USD,3,12.67,20.06,1.51,3.01
672,FOPAX,MSCI ACWI Ex USA NR USD,83.98,0.82,5.47,17.18,USD,3,11.42,14.13,1.21,2.13
673,FPURX,Morningstar Moderate Target Risk,88.9,1.0,3.96,15.18,USD,3,6.76,15.22,2.13,4.56
674,FTFMX,Barclays Municipal TR USD,97.92,1.04,-0.36,4.36,USD,3,4.02,4.6,1.12,1.8
675,TMMDX,Barclays Municipal TR USD,98.1,0.9,-0.6,4.02,USD,3,3.48,3.69,1.04,1.72
676,FMISX,Barclays Municipal TR USD,97.03,1.32,-1.78,3.32,USD,3,5.14,4.45,0.86,1.36
677,NIEQX,MSCI ACWI Ex USA NR USD,92.32,0.98,-0.44,9.31,USD,3,13.05,9.2,0.74,1.12
678,FDEEX,Morningstar Moderate Target Risk,95.92,1.42,-0.68,10.33,USD,3,9.24,14.71,1.53,2.64
679,FRVAX,Barclays Municipal TR USD,95.55,1.16,-1.87,3.04,USD,3,4.53,3.58,0.79,1.22
680,FARFX,Morningstar Moderate Target Risk,96.92,1.05,1.34,12.20,USD,3,6.78,12.83,1.81,3.34
681,PRSAX,Barclays US Agg Bond TR USD,41.36,0.93,3.0,6.26,USD,3,3.91,5.87,1.46,2.48
682,OMBAX,Barclays US Agg Bond TR USD,83.34,0.56,1.22,5.14,USD,3,1.67,2.96,1.72,3.16
683,FAGOX,S&P 500 TR USD,69.37,1.23,-3.77,17.20,USD,3,13.36,21.24,1.51,2.91
684,VFITX,Barclays US Agg Bond TR USD,88.17,1.08,-1.51,1.52,USD,3,3.13,1.71,0.54,0.83
685,FARWX,Morningstar Moderate Target Risk,97.02,1.01,1.37,12.27,USD,3,6.53,12.43,1.83,3.38
686,AAFTX,Morningstar Moderate Target Risk,95.76,1.28,2.25,12.84,USD,3,8.31,16.44,1.88,3.46
687,FACFX,Morningstar Moderate Target Risk,98.13,0.81,-0.08,10.61,USD,3,5.22,8.66,1.61,2.87
688,FPCIX,Barclays US Agg Bond TR USD,92.72,1.04,1.12,4.05,USD,3,2.94,4.29,1.42,2.38
689,PTSIX,MSCI ACWI Ex USA NR USD,90.08,1.11,3.92,13.66,USD,3,14.99,15.27,1.02,1.81
690,PSRZX,Barclays US Agg Bond TR USD,12.22,0.21,3.8,21.31,USD,3,1.64,4.56,2.7,5.91
691,FFKVX,Morningstar Moderate Target Risk,96.69,0.66,0.37,11.26,USD,3,4.25,7.44,1.7,3.11
692,FSMDX,S&P 500 TR USD,88.22,1.07,-0.99,19.79,USD,3,10.31,21.25,1.93,3.86
693,TFEQX,MSCI ACWI Ex USA NR USD,91.49,0.97,0.56,10.43,USD,3,12.92,10.15,0.81,1.25
694,VMGRX,S&P 500 TR USD,79.08,1.14,-4.17,16.54,USD,3,11.58,18.9,1.56,2.94
695,FSDPX,MSCI ACWI NR USD,74.56,1.03,-2.04,12.30,USD,3,12.58,12.76,1.02,1.88
696,FRMOX,Barclays Municipal TR USD,91.99,1.15,-1.79,3.10,USD,3,4.58,3.63,0.79,1.25
697,FAVAX,S&P 500 TR USD,93.53,1.01,0.53,21.48,USD,3,9.47,21.8,2.14,4.08
